orden,linea,entrega,fecha_ingreso_inventario,fecha_aproximada_necesidad,dia_semana_aproximado,mes_aproximado,año_aproximado,fecha_entrega_real,nit_proveedor,CreationDate_proveedor,cantidad,pais,forma_envio,unidad_de_medida/U,terminos_de_pago,categoria_,STATUS_08,cumplio,dias_diferencia_entrega
77700318,06,01,2020-06-30,2020-05-10,Sunday,May,2020,2020-05-17,913303002546509,2020-03-02 14:30:57.950,400.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,7
77700318,07,01,2020-06-30,2020-05-10,Sunday,May,2020,2020-05-17,913303002546509,2020-03-02 14:30:57.950,400.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,7
77700318,12,01,2020-06-30,2020-05-20,Wednesday,May,2020,2020-05-17,913303002546509,2020-03-02 14:30:57.950,2400.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,1,-3
77700312,35,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,1600.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700312,36,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,1600.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700312,41,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,2400.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700312,01,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,4980.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700312,06,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,4980.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700312,16,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,800.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700312,24,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,500.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700318,10,01,2020-06-30,2020-05-20,Wednesday,May,2020,2020-05-17,913303002546509,2020-03-02 14:30:57.950,2400.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,1,-3
77700318,15,01,2020-06-30,2020-05-20,Wednesday,May,2020,2020-05-17,913303002546509,2020-03-02 14:30:57.950,4428.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,1,-3
77700312,39,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,2400.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700312,29,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,3600.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700312,34,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,2700.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700318,03,01,2020-06-30,2020-04-20,Monday,April,2020,2020-05-17,913303002546509,2020-03-02 14:30:57.950,2400.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,27
77700968,01,01,2020-06-30,2020-04-30,Thursday,April,2020,2020-05-10,91330201MA293PH,2020-01-16 15:10:09.733,2880.0,CHINA,MARITIMO,OZ,CONTADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,10
77701406,01,01,2020-06-30,2020-05-21,Thursday,May,2020,2020-06-18,061760695,2020-06-30 13:46:12.960,44.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,OTROS,suspendido,0,28
77700312,31,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,1800.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700312,08,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,4980.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700312,17,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,800.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700312,19,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,500.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77701001,01,01,2020-06-30,2020-05-31,Sunday,May,2020,2020-05-28,664298950001,2020-02-19 16:27:29.560,5000.0,BRASIL,AEREO,OZ,A 30 DIAS,REPRESENTACIONES,activo,1,-3
77701179,01,01,2020-06-30,2020-05-28,Thursday,May,2020,2020-05-25,440300689417948,2014-12-10 10:28:02.640,990.0,CHINA,AEREO,KG,GIRO ANTICIPADO,CONJUNTO ELÉCTRICO LED,suspendido,1,-3
77700318,05,01,2020-06-30,2020-04-20,Monday,April,2020,2020-05-17,913303002546509,2020-03-02 14:30:57.950,2400.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,27
77700318,14,01,2020-06-30,2020-05-20,Wednesday,May,2020,2020-05-17,913303002546509,2020-03-02 14:30:57.950,2400.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,1,-3
77700729,01,01,2020-06-30,2020-05-28,Thursday,May,2020,2020-05-25,440300689417948,2014-12-10 10:28:02.640,210.0,CHINA,AEREO,KG,GIRO ANTICIPADO,CONJUNTO ELÉCTRICO LED,suspendido,1,-3
77700312,26,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,500.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700312,02,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,9960.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700312,05,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,4980.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700312,07,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,4980.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700312,15,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,800.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700312,20,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,1000.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700312,23,01,2020-06-30,2020-04-23,Thursday,April,2020,2020-04-27,913303002546509,2020-03-02 14:30:57.950,500.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77700630,16,01,2020-06-26,2020-04-08,Wednesday,April,2020,2020-04-08,913701040952923,2019-02-11 12:26:42.927,4140.0,CHINA,MARITIMO,KG,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,activo,1,0
77700630,10,01,2020-06-26,2020-04-08,Wednesday,April,2020,2020-04-08,913701040952923,2019-02-11 12:26:42.927,500.0,CHINA,MARITIMO,KG,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,activo,1,0
77700630,13,01,2020-06-26,2020-04-08,Wednesday,April,2020,2020-04-08,913701040952923,2019-02-11 12:26:42.927,600.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,activo,1,0
77700630,04,01,2020-06-26,2020-04-08,Wednesday,April,2020,2020-04-08,913701040952923,2019-02-11 12:26:42.927,1700.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,activo,1,0
77700630,08,01,2020-06-26,2020-04-08,Wednesday,April,2020,2020-04-08,913701040952923,2019-02-11 12:26:42.927,150.0,CHINA,MARITIMO,KG,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,activo,1,0
77700630,11,01,2020-06-26,2020-04-08,Wednesday,April,2020,2020-04-08,913701040952923,2019-02-11 12:26:42.927,500.0,CHINA,MARITIMO,KG,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,activo,1,0
77700630,14,01,2020-06-26,2020-04-08,Wednesday,April,2020,2020-04-08,913701040952923,2019-02-11 12:26:42.927,600.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,activo,1,0
77701004,01,01,2020-06-26,2020-06-04,Thursday,June,2020,2020-06-04,300TS10111,2015-09-07 09:15:12.443,170.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,CONJUNTO ELÉCTRICO SODIO,activo,1,0
77700537,02,01,2020-06-26,2020-04-20,Monday,April,2020,2020-04-24,913302823404913525,2019-10-30 10:08:46.390,500.0,CHINA,AEREO,OZ,GIRO ANTICIPADO,OTROS,activo,0,4
77700630,06,01,2020-06-26,2020-04-08,Wednesday,April,2020,2020-04-08,913701040952923,2019-02-11 12:26:42.927,1700.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,activo,1,0
77700630,15,01,2020-06-26,2020-04-08,Wednesday,April,2020,2020-04-08,913701040952923,2019-02-11 12:26:42.927,600.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,activo,1,0
77700630,17,01,2020-06-26,2020-04-08,Wednesday,April,2020,2020-04-08,913701040952923,2019-02-11 12:26:42.927,4140.0,CHINA,MARITIMO,KG,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,activo,1,0
77701394,01,01,2020-06-26,2020-06-05,Friday,June,2020,2020-06-05,509,2014-05-02 10:35:22.637,83.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,MUESTRA,suspendido,1,0
77700630,18,01,2020-06-26,2020-04-08,Wednesday,April,2020,2020-04-08,913701040952923,2019-02-11 12:26:42.927,4140.0,CHINA,MARITIMO,KG,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,activo,1,0
77700630,01,01,2020-06-26,2020-04-08,Wednesday,April,2020,2020-04-08,913701040952923,2019-02-11 12:26:42.927,1400.0,CHINA,MARITIMO,KG,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,activo,1,0
77700630,02,01,2020-06-26,2020-04-08,Wednesday,April,2020,2020-04-08,913701040952923,2019-02-11 12:26:42.927,1400.0,CHINA,MARITIMO,KG,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,activo,1,0
77700630,03,01,2020-06-26,2020-04-08,Wednesday,April,2020,2020-04-08,913701040952923,2019-02-11 12:26:42.927,1400.0,CHINA,MARITIMO,KG,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,activo,1,0
77700630,05,01,2020-06-26,2020-04-08,Wednesday,April,2020,2020-04-08,913701040952923,2019-02-11 12:26:42.927,1700.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,activo,1,0
77700630,09,01,2020-06-26,2020-04-08,Wednesday,April,2020,2020-04-08,913701040952923,2019-02-11 12:26:42.927,150.0,CHINA,MARITIMO,KG,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,activo,1,0
77700630,12,01,2020-06-26,2020-04-08,Wednesday,April,2020,2020-04-08,913701040952923,2019-02-11 12:26:42.927,500.0,CHINA,MARITIMO,KG,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,activo,1,0
77701230,01,01,2020-06-25,2020-06-17,Wednesday,June,2020,2020-06-17,341218686,2019-02-20 14:28:54.743,35.0,ESTADOS UNIDOS,AEREO,LB,GIRO ANTICIPADO,PROGRAMA VARIOS,activo,1,0
77701369,04,01,2020-06-25,2020-06-08,Monday,June,2020,2020-06-08,02270010966,2019-10-10 14:26:42.710,20.0,ITALIA,AEREO,OZ,GIRO ANTICIPADO,MUESTRA,activo,1,0
77701369,01,01,2020-06-25,2020-06-08,Monday,June,2020,2020-06-08,02270010966,2019-10-10 14:26:42.710,1.0,ITALIA,AEREO,OZ,GIRO ANTICIPADO,MUESTRA,activo,1,0
77701369,02,01,2020-06-25,2020-06-08,Monday,June,2020,2020-06-08,02270010966,2019-10-10 14:26:42.710,40.0,ITALIA,AEREO,OZ,GIRO ANTICIPADO,MUESTRA,activo,1,0
77701369,03,01,2020-06-25,2020-06-08,Monday,June,2020,2020-06-08,02270010966,2019-10-10 14:26:42.710,20.0,ITALIA,AEREO,OZ,GIRO ANTICIPADO,MUESTRA,activo,1,0
77699976,03,01,2020-06-25,2020-05-11,Monday,May,2020,2020-06-02,115585,2014-05-02 10:27:50.193,3000.0,BRASIL,AEREO,LB,A 30 DIAS,PROGRAMA VARIOS,suspendido,0,22
77699976,02,04,2020-06-25,2020-05-11,Monday,May,2020,2020-06-02,115585,2014-05-02 10:27:50.193,1632.0,BRASIL,AEREO,LB,A 30 DIAS,PROGRAMA VARIOS,suspendido,0,22
77699976,02,02,2020-06-25,2020-05-08,Friday,May,2020,2020-06-08,115585,2014-05-02 10:27:50.193,3692.0,BRASIL,AEREO,LB,A 30 DIAS,PROGRAMA VARIOS,suspendido,0,31
77699976,02,03,2020-06-25,2020-05-11,Monday,May,2020,2020-06-02,115585,2014-05-02 10:27:50.193,2308.0,BRASIL,AEREO,LB,A 30 DIAS,PROGRAMA VARIOS,suspendido,0,22
77700366,07,01,2020-06-24,2020-05-20,Wednesday,May,2020,2020-05-20,509,2014-05-02 10:35:22.637,250.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,1,0
77700366,08,01,2020-06-24,2020-05-20,Wednesday,May,2020,2020-05-20,509,2014-05-02 10:35:22.637,150.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,1,0
77700366,04,01,2020-06-24,2020-05-20,Wednesday,May,2020,2020-05-20,509,2014-05-02 10:35:22.637,108.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,1,0
77700122,01,01,2020-06-24,2020-05-07,Thursday,May,2020,2020-05-08,ESA33019423,2020-02-10 12:45:58.363,3000.0,ESPAÑA,MARITIMO,OZ,A 60 DIAS,PROGRAMA VARIOS,activo,0,1
77700122,03,01,2020-06-24,2020-05-07,Thursday,May,2020,2020-05-08,ESA33019423,2020-02-10 12:45:58.363,2000.0,ESPAÑA,MARITIMO,OZ,A 60 DIAS,PROGRAMA VARIOS,activo,0,1
77700366,02,01,2020-06-24,2020-05-08,Friday,May,2020,2020-05-20,509,2014-05-02 10:35:22.637,3.0,ESPAÑA,AEREO,OZ,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,0,12
77700366,01,01,2020-06-24,2020-05-20,Wednesday,May,2020,2020-05-20,509,2014-05-02 10:35:22.637,6012.0,ESPAÑA,AEREO,OZ,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,1,0
77700366,05,01,2020-06-24,2020-05-20,Wednesday,May,2020,2020-05-20,509,2014-05-02 10:35:22.637,150.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,suspendido,1,0
77700366,09,01,2020-06-24,2020-05-20,Wednesday,May,2020,2020-05-20,509,2014-05-02 10:35:22.637,250.0,ESPAÑA,AEREO,OZ,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,suspendido,1,0
77700122,02,01,2020-06-24,2020-05-07,Thursday,May,2020,2020-05-08,ESA33019423,2020-02-10 12:45:58.363,1500.0,ESPAÑA,MARITIMO,OZ,A 60 DIAS,PROGRAMA VARIOS,activo,0,1
77700122,04,01,2020-06-24,2020-05-07,Thursday,May,2020,2020-05-08,ESA33019423,2020-02-10 12:45:58.363,12000.0,ESPAÑA,MARITIMO,OZ,A 60 DIAS,PROGRAMA VARIOS,activo,0,1
77700366,03,01,2020-06-24,2020-05-08,Friday,May,2020,2020-05-20,509,2014-05-02 10:35:22.637,2520.0,ESPAÑA,AEREO,OZ,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,0,12
77700598,03,01,2020-06-23,2020-05-15,Friday,May,2020,2020-05-04,913303002546509,2020-03-02 14:30:57.950,9960.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,1,-11
77700598,04,01,2020-06-23,2020-05-15,Friday,May,2020,2020-05-04,913303002546509,2020-03-02 14:30:57.950,14940.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,1,-11
77700598,09,01,2020-06-23,2020-05-15,Friday,May,2020,2020-05-04,913303002546509,2020-03-02 14:30:57.950,4980.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,1,-11
77700098,01,01,2020-06-23,2020-03-28,Saturday,March,2020,2020-03-30,913501025811235,2020-02-13 16:28:59.640,16000.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,PORTALAMPARAS,activo,0,2
77700598,01,01,2020-06-23,2020-05-15,Friday,May,2020,2020-05-04,913303002546509,2020-03-02 14:30:57.950,4980.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,1,-11
77700598,06,01,2020-06-23,2020-05-15,Friday,May,2020,2020-05-04,913303002546509,2020-03-02 14:30:57.950,4980.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,1,-11
77700598,02,01,2020-06-23,2020-05-15,Friday,May,2020,2020-05-04,913303002546509,2020-03-02 14:30:57.950,9960.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,1,-11
77700598,05,01,2020-06-23,2020-05-15,Friday,May,2020,2020-05-04,913303002546509,2020-03-02 14:30:57.950,4980.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,1,-11
77700598,07,01,2020-06-23,2020-05-15,Friday,May,2020,2020-05-04,913303002546509,2020-03-02 14:30:57.950,4980.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,1,-11
77700598,08,01,2020-06-23,2020-05-15,Friday,May,2020,2020-05-04,913303002546509,2020-03-02 14:30:57.950,4980.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,1,-11
77701346,01,01,2020-06-23,2020-06-10,Wednesday,June,2020,2020-06-10,1388112945,2014-10-24 09:31:55.873,3.0,SOUTH KOREA,AEREO,OZ,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,activo,1,0
77700987,01,01,2020-06-19,2020-06-02,Tuesday,June,2020,2020-06-02,1-41-0948415-5,2014-12-11 09:47:41.570,1200.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,TORNILLERIA,suspendido,1,0
77700987,02,01,2020-06-19,2020-06-02,Tuesday,June,2020,2020-06-02,1-41-0948415-5,2014-12-11 09:47:41.570,1000.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,TORNILLERIA,suspendido,1,0
77699627,04,01,2020-06-19,2020-05-11,Monday,May,2020,2020-06-02,115585,2014-05-02 10:27:50.193,600.0,BRASIL,AEREO,LB,A 30 DIAS,PROGRAMA VARIOS,suspendido,0,22
77699627,01,01,2020-06-19,2020-05-18,Monday,May,2020,2020-05-12,115585,2014-05-02 10:27:50.193,5000.0,BRASIL,AEREO,LB,A 30 DIAS,PROGRAMA VARIOS,suspendido,1,-6
77699627,03,01,2020-06-19,2020-05-18,Monday,May,2020,2020-05-18,115585,2014-05-02 10:27:50.193,12000.0,BRASIL,AEREO,LB,A 30 DIAS,PROGRAMA VARIOS,suspendido,1,0
77701298,01,01,2020-06-19,2020-05-27,Wednesday,May,2020,2020-05-27,440306104736852,2020-02-18 06:58:00.540,1.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,MUESTRA,activo,1,0
77701298,03,01,2020-06-19,2020-05-27,Wednesday,May,2020,2020-05-27,440306104736852,2020-02-18 06:58:00.540,1.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,MUESTRA,activo,1,0
77701298,05,01,2020-06-19,2020-05-27,Wednesday,May,2020,2020-05-27,440306104736852,2020-02-18 06:58:00.540,5.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,MUESTRA,activo,1,0
77701299,01,01,2020-06-19,2020-06-01,Monday,June,2020,2020-06-01,1783874,2020-02-20 14:19:54.150,302.0,CHINA,AEREO,OZ,GIRO ANTICIPADO,"MATERIAL ELÉCTRICO PARA LUMINARIAS (PRENSAESTOPAS, BORNERAS, CONECTORES, FUSIBLES, FILTROS, ENTRE OTROS)",activo,1,0
77701298,07,01,2020-06-19,2020-05-27,Wednesday,May,2020,2020-05-27,440306104736852,2020-02-18 06:58:00.540,5.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,MUESTRA,activo,1,0
77700613,01,01,2020-06-19,2020-06-10,Wednesday,June,2020,2020-05-27,363703046,2020-02-19 14:49:58.797,1800.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,BAJO PEDIDO,activo,1,-14
77700987,05,01,2020-06-19,2020-06-02,Tuesday,June,2020,2020-06-02,1-41-0948415-5,2014-12-11 09:47:41.570,5000.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,TORNILLERIA,suspendido,1,0
77701298,02,01,2020-06-19,2020-05-27,Wednesday,May,2020,2020-05-27,440306104736852,2020-02-18 06:58:00.540,4.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,MUESTRA,activo,1,0
77700987,03,01,2020-06-19,2020-06-02,Tuesday,June,2020,2020-06-02,1-41-0948415-5,2014-12-11 09:47:41.570,5000.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,TORNILLERIA,suspendido,1,0
77700987,04,01,2020-06-19,2020-06-02,Tuesday,June,2020,2020-06-02,1-41-0948415-5,2014-12-11 09:47:41.570,600.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,TORNILLERIA,suspendido,1,0
77701298,06,01,2020-06-19,2020-05-27,Wednesday,May,2020,2020-05-27,440306104736852,2020-02-18 06:58:00.540,5.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,MUESTRA,activo,1,0
77701299,02,01,2020-06-19,2020-06-01,Monday,June,2020,2020-06-01,1783874,2020-02-20 14:19:54.150,61.0,CHINA,AEREO,OZ,GIRO ANTICIPADO,"MATERIAL ELÉCTRICO PARA LUMINARIAS (PRENSAESTOPAS, BORNERAS, CONECTORES, FUSIBLES, FILTROS, ENTRE OTROS)",activo,1,0
77701298,04,01,2020-06-19,2020-05-27,Wednesday,May,2020,2020-05-27,440306104736852,2020-02-18 06:58:00.540,4.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,MUESTRA,activo,1,0
77700615,01,01,2020-06-18,2020-04-27,Monday,April,2020,2020-04-16,1101110391302,2020-02-19 15:13:55.647,3998.0,SOUTH KOREA,FERREO,KG,GIRO ANTICIPADO,BAJO PEDIDO,activo,1,-11
77701275,01,01,2020-06-18,2020-05-22,Friday,May,2020,2020-05-22,913303002546509,2020-03-02 14:30:57.950,12.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,MUESTRA,activo,1,0
77701273,01,01,2020-06-17,2020-03-10,Tuesday,March,2020,2020-03-17,913303002546509,2020-03-02 14:30:57.950,9525.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,7
77701273,03,01,2020-06-17,2020-03-10,Tuesday,March,2020,2020-03-17,913303002546509,2020-03-02 14:30:57.950,9676.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,7
77701269,01,01,2020-06-17,2020-05-28,Thursday,May,2020,2020-04-13,913303002546509,2020-03-02 14:30:57.950,5600.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,1,-45
77701269,03,01,2020-06-17,2020-05-28,Thursday,May,2020,2020-04-13,913303002546509,2020-03-02 14:30:57.950,5600.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,1,-45
77701262,01,01,2020-06-17,2020-05-28,Thursday,May,2020,2020-04-13,913303002546509,2020-03-02 14:30:57.950,1800.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,1,-45
77700922,01,01,2020-06-17,2020-05-18,Monday,May,2020,2020-05-18,1783874,2020-02-20 14:19:54.150,2600.0,CHINA,AEREO,OZ,GIRO ANTICIPADO,"MATERIAL ELÉCTRICO PARA LUMINARIAS (PRENSAESTOPAS, BORNERAS, CONECTORES, FUSIBLES, FILTROS, ENTRE OTROS)",activo,1,0
